date,market_return,market_volatility_21d,avg_daily_volume
2018-02-09,-0.0019252437481394906,0.007465628803419211,873853.439081742
2018-02-12,-0.004715359510064572,0.007178292612072307,2642637.5356956404
2018-02-13,0.017370503660580437,0.008549871318422471,1525068.7563429151
2018-02-14,0.0005785249773585947,0.008581974742072836,1325498.2827881903
2018-02-15,-0.008819398360603104,0.008580710819211088,1277226.2937726465
2018-02-16,0.0081029042089287,0.008358805874992752,864885.3085010817
2018-02-19,-0.0102875928497392,0.008066910669394196,930435.3604857583
2018-02-20,0.0025797723550427987,0.008102268075779608,2302994.6936717746
2018-02-21,-0.01693703111491798,0.008657718456363046,1244371.3188634634
2018-02-22,-0.011253674440085874,0.008789555672732803,1480253.1750417796
2018-02-23,0.0024717511228221113,0.00878511902943015,718186.334619372
2018-02-26,0.007346199219958694,0.008717869412272393,926035.442257106
2018-02-27,0.0022423145307097344,0.008050481307454503,1818339.6854645726
2018-02-28,-0.00034083454149416465,0.008056376356138577,1676466.9249116261
2018-03-01,-0.0020099332603035988,0.008025458177655426,2713313.9879946895
2018-03-02,-0.012606697913306847,0.00805682836233545,2350255.7643010337
2018-03-05,-0.005778597875552377,0.00808617125246402,1354917.5471468384
2018-03-06,-0.0034457489386380867,0.008045489324623326,1733293.2119255888
2018-03-07,0.01021410003597024,0.008297970643277346,1314791.6828798791
2018-03-08,0.0037925646061161525,0.008288798392169961,3015220.248910329
2018-03-09,-0.015167361398264606,0.008799864436024376,2196015.5082216486
2018-03-12,0.003616755724553155,0.008879841314290616,1558742.215347333
2018-03-13,-0.0027657405237468484,0.008855510744924473,1575586.5517250102
2018-03-14,-0.005392298002753628,0.007757754468033135,2435585.166813417
2018-03-15,0.006205086599567811,0.007966108074169548,1799199.220699365
2018-03-16,0.009978995702463557,0.008247733051857931,2534532.616893105
2018-03-19,0.009081521072045786,0.008306674332787672,681617.0206588747
2018-03-20,-0.006852957709003746,0.008154421558697165,1726194.6017613735
2018-03-21,-0.002082911382660931,0.008109958479688279,1226405.1396345925
2018-03-22,0.0036813708826320753,0.007349028658353277,2716167.1152137243
2018-03-23,0.00947990614410123,0.007213943068053358,2523707.3285616813
2018-03-26,-0.003612568140607609,0.00725520023305224,1485842.5353269614
2018-03-27,-0.0009709307899743539,0.007074118702819063,2514214.137690549
2018-03-28,-0.009257014766054254,0.007322009299667886,2741703.7234202325
2018-03-29,-0.010065859616726036,0.007601826639480209,1507619.289562426
2018-03-30,0.008012732401547781,0.007854950868201021,3489178.2930911966
2018-04-02,0.012906160257137405,0.007888315659478005,1452839.6761268552
2018-04-03,5.190890577699543e-05,0.007755880078779104,1362616.991810691
2018-04-04,0.009731796081028216,0.007923990457374094,1988826.6625604138
2018-04-05,0.003954724225428707,0.007692436595939399,1297789.8290916868
2018-04-06,-0.0051060777914461175,0.007784617138609761,1513399.3769116362
2018-04-09,0.003952560449575725,0.006899561033325614,2405581.086673083
2018-04-10,0.01454232909819372,0.0074459575651341925,1478777.9545561627
2018-04-11,0.00037756564801043617,0.007373111933578231,811584.4868402269
2018-04-12,0.014781792902326054,0.007628536601751458,1670380.1375199156
2018-04-13,-0.0228777059368077,0.009484290513430428,1151179.0630585465
2018-04-16,0.008097122539377014,0.00941266783820749,1988408.0567157278
2018-04-17,0.001483423614143541,0.009263679926637965,1874151.160609901
2018-04-18,-0.0019910661541928066,0.009105478060076078,2458323.3779300665
2018-04-19,0.0015258469888195206,0.009065054555578137,2018037.9899779633
2018-04-20,-0.017188120231408036,0.009953789515030526,2151305.6595217334
2018-04-23,-0.0012770469905376072,0.009762365149323795,1162189.3256239856
2018-04-24,0.003914013143605718,0.009748275999856835,1946211.6036519806
2018-04-25,0.014001046402673642,0.010159169397812834,2925447.3036352363
2018-04-26,-0.003964431964462826,0.00994474733300293,1154262.917985699
2018-04-27,-0.006576442426038688,0.00976658199537156,2757702.3306979653
2018-04-30,-0.0038158133922608284,0.00973298820992355,1211933.3690630007
2018-05-01,0.008938619059318666,0.009532113534192267,1090132.781016494
2018-05-02,0.00365875998693716,0.00954526030638501,1629314.8633295845
2018-05-03,-0.004067841833903349,0.009405838320611952,1887131.7573822064
2018-05-04,0.005319406898020205,0.009434926080127507,2021019.2945882669
2018-05-07,0.0015736979441323634,0.009343187551780388,1049036.9940054398
2018-05-08,0.009417804914796001,0.009505079836962565,1710145.5367007733
2018-05-09,-0.005618477844896171,0.009103136092738906,1155514.0871147637
2018-05-10,-0.0022489593193799136,0.0091196418740788,872289.994736244
2018-05-11,-0.0028289733781894184,0.00849489783281479,1061233.3098056186
2018-05-14,-0.012471634533189066,0.0073642947165994625,1129386.216541578
2018-05-15,0.0033650824935811843,0.00716761635111486,1763054.3801212267
2018-05-16,0.003049497449619004,0.007196515559328921,2198475.628599647
2018-05-17,0.000746021109782148,0.007190032015424587,877101.2188226762
2018-05-18,-0.001411284200376322,0.007183006830138266,1661425.2494607647
2018-05-21,-0.012038336678453727,0.006647593710937617,973015.8345479586
2018-05-22,-0.003085807904888231,0.006675115461953792,1830646.7783260103
2018-05-23,-0.002384430648740925,0.0066224408438092346,1181203.3874464177
2018-05-24,-0.006520495422994569,0.005844479755692671,1016661.5668520982
2018-05-25,-0.0007515714049940821,0.005818032526892008,1943269.8081907313
2018-05-28,0.004336457711330845,0.005812558658683861,1196100.3182304131
2018-05-29,0.01767567311089477,0.007021595273309725,1315085.995175537
2018-05-30,0.0022712003154865506,0.006753344782158892,675361.7953381742
2018-05-31,0.003017953516504879,0.006736959084391798,2045786.7176726456
2018-06-01,2.9986758104495162e-05,0.0066761607969073765,1957772.6508991555
2018-06-04,-0.016568940937691373,0.007476127303327659,1471672.7625380342
2018-06-05,0.00046137512095704807,0.007461102818387499,860566.9287575411
2018-06-06,0.0012420718894692378,0.007093095157855549,2242897.7190980217
2018-06-07,0.022869179012367572,0.008774102435925326,1163342.4181450203
2018-06-08,-0.0010312486830301028,0.008762924770713014,1253344.6958125932
2018-06-11,0.0034139260810025123,0.008768094714385808,3299281.975980375
2018-06-12,0.0003875940726528102,0.00826653780537975,1148224.3281426162
2018-06-13,-0.009818102338575788,0.008565793473636507,1904582.6988963373
2018-06-14,0.010985405330635183,0.008863929322385182,1788221.8276991697
2018-06-15,0.007467397294180967,0.008987736650409384,1683794.217204806
2018-06-18,0.007819287523387421,0.009090150267752364,1621237.3142244178
2018-06-19,-0.007484487093152649,0.008802869323215784,1675690.7003472727
2018-06-20,0.01332514879842489,0.009086701841811548,1615539.0028128373
2018-06-21,-0.011916659565130527,0.009564057389078031,1442413.8810856019
2018-06-22,0.005981713844202432,0.009397274187329028,2492879.668120306
2018-06-25,0.020414100632289805,0.010130989614417878,927797.5250230153
2018-06-26,-0.008214826926176194,0.01044850062438224,2100131.114887583
2018-06-27,-0.004396679566424947,0.009995364345712845,1958755.3510934669
2018-06-28,0.0015968622857887708,0.009995252476543643,1875600.9870679977
2018-06-29,-0.003831280887045792,0.010067912513422745,2171530.5504339347
2018-07-02,-0.013255970879595194,0.010573523752233817,1422021.7884927953
2018-07-03,0.0013170667732542458,0.0097847701063642,763645.5902867888
2018-07-04,-0.008860733423534944,0.010055197790182158,1432164.6072592048
2018-07-05,0.004962331875716634,0.01008622533625064,1038286.1964537918
2018-07-06,-0.007574818108104228,0.008991332459379645,1136938.039528254
2018-07-09,0.014649409645157853,0.0095309853973005,950889.4741953891
2018-07-10,-0.0063492796310261335,0.009635064024178672,1242864.4322047865
2018-07-11,-0.00219855364585108,0.009650980042546699,1192045.9888411753
2018-07-12,0.008021654956327028,0.009507313179430255,639121.9495551854
2018-07-13,-0.010377778847905597,0.009536135323000001,1876797.9581693043
2018-07-16,0.0027471394114371647,0.009407372273074182,3195047.939762509
2018-07-17,0.01246428478854185,0.009656000723699454,1816065.7033064216
2018-07-18,-0.013767349111051047,0.00999254508837721,1368159.0228922698
2018-07-19,0.002361704726790738,0.009523174278374564,1440986.867551969
2018-07-20,0.0030389451482358116,0.009201924208189235,1267624.134568737
2018-07-23,0.0077364058459957925,0.00926726825742363,1515891.9269525295
2018-07-24,-0.010432556397902738,0.008263944348718943,1449960.9269089962
2018-07-25,-0.011184109517758486,0.008409667063581528,1094308.318849949
2018-07-26,0.005397474090552078,0.008516973006391202,2647194.4423211482
2018-07-27,0.003372862059098674,0.008554046098347668,872829.9410452531
2018-07-30,0.002954435653112889,0.008571336044515418,1888731.5801478026
2018-07-31,0.0038180338854727812,0.00811999202467068,1417748.8155591052
2018-08-01,-0.005420222494206417,0.00820217451158335,2857024.1533518014
2018-08-02,0.002790283274449032,0.007979573145556498,1654985.1761380078
2018-08-03,0.0033376522596881312,0.00794023285334064,1295015.292577056
2018-08-06,-0.00572916276223731,0.007859015568543815,1346881.503096807
2018-08-07,0.017491970600302807,0.008137272044446916,1489524.2670519021
2018-08-08,0.004964496288206087,0.00803643859558432,984632.0103045009
2018-08-09,-0.010021731474823837,0.008367523927856037,1123091.4524077408
2018-08-10,0.006608982477704467,0.008310748360128163,786438.3481328193
2018-08-13,-0.008072135032045893,0.00817285246411119,1063374.6972474838
2018-08-14,0.007783761433682068,0.008309054198091437,1517943.8830720296
2018-08-15,0.011127360211066636,0.008220901318693314,1631583.000161067
2018-08-16,-0.0066861408651653935,0.007720738301716077,734712.5452145871
2018-08-17,0.009370385163198896,0.0079222374969384,1399990.3531218958
2018-08-20,0.0044150283424284845,0.007940963129248677,1789046.7298214305
2018-08-21,0.008098541439950408,0.007955332902861755,1387453.6689789363
2018-08-22,0.017771136843885524,0.008196207959678941,1176640.584652235
2018-08-23,-0.0015084930440258343,0.007612435493715672,1271545.4383587504
2018-08-24,-0.006083625479217406,0.007871352230910535,1215581.1410035654
2018-08-27,-0.007305629866629709,0.00817661185812155,1175429.6570696041
2018-08-28,-0.006642292564688944,0.008407063774117119,1561001.61460265
2018-08-29,6.084615273062267e-06,0.008404957234302247,3294255.9207605454
2018-08-30,0.003770367773349795,0.008252002324258169,1132236.0367994849
2018-08-31,0.0031902171939701715,0.008253976283990796,1314083.5737695755
2018-09-03,0.008144649241324213,0.008353592478758817,1442525.1629792617
2018-09-04,0.0008170170269011631,0.008154290128897596,1154786.3979261168
2018-09-05,0.01378180669441585,0.007852987632505219,2157331.3532923837
2018-09-06,-0.0016819114991416043,0.007884640841018703,640618.9640813615
2018-09-07,0.025181522499306566,0.008834101281018381,1219716.8387286544
2018-09-10,0.006331006129885056,0.008830060517744385,1955995.4584375017
2018-09-11,-0.007014418007746543,0.008761129508038118,1325190.780159936
2018-09-12,-0.00893803248255001,0.00914631925497804,1102076.1461002103
2018-09-13,0.005042251737188667,0.008975742458099517,1713870.5737429045
2018-09-14,-0.0013111650679326577,0.008764055583126349,2017198.3120164112
2018-09-17,0.007126004446828827,0.008697401929183984,1581243.9507298677
2018-09-18,0.004959138621161903,0.008702608741504525,1109669.6030443395
2018-09-19,4.453978608814511e-05,0.008645582237900953,1723161.3599458681
2018-09-20,-0.006921143462615644,0.00815143258697816,1276053.5956991857
2018-09-21,-0.012933625022172782,0.008721876092368106,1906568.159323702
2018-09-24,-0.0033186345686031897,0.008631076761988396,2468547.822760023
2018-09-25,0.00840758914891125,0.008550012395368112,590100.4971380704
2018-09-26,0.0026268436971718357,0.008328149858748435,1527088.6165460756
2018-09-27,-0.010511649008407892,0.008774333570065834,800100.8986969193
2018-09-28,0.0022586283326606377,0.008763140656365683,3452558.142660507
2018-10-01,0.0041678564175595305,0.008774154615751498,1246881.7756755212
2018-10-02,-0.007254716925810196,0.008854082677510327,1907359.9803294924
2018-10-03,0.002083525953509751,0.008857134926943828,1450819.4593495086
2018-10-04,0.001223878466013999,0.008365072369249967,1108945.8049554045
2018-10-05,-0.009586732680475607,0.008639422979739983,1063718.5928387442
2018-10-08,0.0039200862431345495,0.006541755101966708,2558643.2886036797
2018-10-09,0.005747060737314109,0.006510499459189565,2052518.8846338212
2018-10-10,0.010447461188577492,0.006807070453799308,2900096.094905862
2018-10-11,0.010184218468314125,0.006848710585840099,1497651.3425014266
2018-10-12,-0.011699024311613819,0.007288154541495033,1624599.4766142508
2018-10-15,-0.007740425359236104,0.007477842308948309,1337727.6542060892
2018-10-16,0.005335317404877938,0.007398449413102046,1328447.1064637953
2018-10-17,0.005324073558209879,0.007412101382599077,1020026.9164950553
2018-10-18,0.005335429176754431,0.007516801458000521,1512695.2732332032
2018-10-19,0.03537458341589249,0.010630182631278125,1114329.7842493914
2018-10-22,0.005838014596238503,0.010098554584997883,1714561.8463406079
2018-10-23,0.010920090761625388,0.010147224317228375,1558919.6022654555
2018-10-24,0.009286015871438819,0.010170476586756341,1624464.3932918468
2018-10-25,0.0065625212617521815,0.0101900274226743,2640015.8499979484
2018-10-26,-0.0021374232017631104,0.009761875201308163,1449600.7296000863
2018-10-29,0.007530722984439407,0.009780581888317,1914284.4415404927
2018-10-30,-0.006255426930838146,0.010049826062169505,3011739.3062008335
2018-10-31,-0.0014313674606600798,0.009806047003850973,2320552.7608566564
2018-11-01,-0.0036682719304619305,0.00994475922118294,2199211.3888638364
2018-11-02,0.001436867254476903,0.009942072558042,1319362.3696612853
2018-11-05,0.021531927100061576,0.010156923832776823,1591798.5038596739
2018-11-06,-0.016105386733325733,0.011183664068362988,925975.7244514783
2018-11-07,0.006876341713370621,0.011193316113844944,1749114.189530541
2018-11-08,-0.013814442840706865,0.01177758972615895,1616964.3028642887
2018-11-09,-0.0035473867921049012,0.01175572756074536,1480935.87490985
2018-11-12,0.010500555372706293,0.011396678916736354,2104352.07714172
2018-11-13,0.001278520171859165,0.011111397437052408,962489.8620479981
2018-11-14,-0.008999703001363756,0.01146658450663605,2603069.7975940467
2018-11-15,-0.005737733383339713,0.011627725652088087,2013968.3573247422
2018-11-16,0.006816379740412082,0.011647746694779294,1432996.2746512217
2018-11-19,-0.005873299685454229,0.009110648482920786,1394357.9888612027
2018-11-20,0.0026481273062377735,0.009052364318315652,1737944.9767113377
2018-11-21,0.0011101465591343241,0.008754867443594435,2501241.9118266082
2018-11-22,-0.0051644031284523535,0.008586244558382587,1522040.9182076566
2018-11-23,0.01999549680392793,0.009567849548991859,1544808.9685111768
2018-11-26,0.006405271200862101,0.009638909448252454,1478208.5408220417
2018-11-27,-0.017526283279918464,0.010285426688099703,2740657.5722553763
2018-11-28,0.0023780888329248484,0.010214222053952251,1290952.5490610064
2018-11-29,-0.005256078182915491,0.010274150098656697,1453772.326381751
2018-11-30,0.008371900013166015,0.010407448010844691,2451479.9931889256
2018-12-03,-0.006432686645894305,0.010507509670792376,1546421.0078138723
2018-12-04,-0.0003326279732020911,0.00927562154188962,2186845.387533329
2018-12-05,0.005244885510824114,0.008696919044735761,1067736.9643258366
2018-12-06,0.008491796747531092,0.008768104705511672,1367025.29209059
2018-12-07,-0.010102667663501985,0.008508717507375353,2469563.354578835
2018-12-10,-0.002310511122568535,0.008485706614011336,1159246.8668170115
2018-12-11,-0.003574507800448605,0.008187202452122679,1393104.5949895126
2018-12-12,-0.005179963093163407,0.008241800511446415,1606936.0203240835
2018-12-13,0.01658908816252987,0.008826644233334922,1039027.6882862381
2018-12-14,0.004344835398648599,0.008744048051761407,1270811.7893995119
2018-12-17,-0.010647955589015407,0.008988588215357583,1527927.559130832
2018-12-18,0.008960757523492983,0.009073931496703087,1493060.5131662947
2018-12-19,0.019799405773113697,0.009970701261987158,2299318.211776424
2018-12-20,0.00999218734496032,0.01013263745674078,2519346.2927362747
2018-12-21,-0.01297432969358612,0.010547336237252923,1088564.3705063523
2018-12-24,-0.0036581066557962614,0.009730044466601959,1527196.075582028
2018-12-25,0.012102200342679602,0.009976318871979596,1859813.7531275928
2018-12-26,-0.005669025190569026,0.009187406463494517,2497302.26458147
2018-12-27,0.004694374853316056,0.00921316178532849,1888836.5284373253
2018-12-28,0.00767170648086403,0.009167771256542188,1626302.6616710708
2018-12-31,-0.007642374244202746,0.009290529736413394,1854804.5529729049
2019-01-01,0.00016427179544379928,0.00912250947904023,1859501.6729379136
2019-01-02,-0.02847140606062165,0.011255193060827643,1061612.9894989433
2019-01-03,-0.008519488772008608,0.011357587257457908,1571403.2648278417
2019-01-04,-0.0015731133625384425,0.01117976370158136,2447815.0002516657
2019-01-07,-0.010530048637683646,0.01119799139514122,1366037.991507517
2019-01-08,0.015391701735384716,0.011730829188346288,1536943.5967789683
2019-01-09,-0.012171272401645694,0.012010683891446005,1349330.6905108239
2019-01-10,-0.0032604003802728532,0.011979341986421383,653533.5675570683
2019-01-11,0.001876665195574822,0.011358990117539304,1479487.8847344094
2019-01-14,0.013671459601595038,0.011752219417253748,1632506.5881234072
2019-01-15,-0.012222759360614954,0.011824917125224947,1227668.3932982914
2019-01-16,0.011168473769394635,0.01192346683998901,980557.9916928989
2019-01-17,0.0007920975491762834,0.01099180800349074,1079261.6836553917
2019-01-18,-0.008133577859431558,0.01076269710158748,1919289.5810189398
2019-01-21,0.004858931268369436,0.010576312037198544,2929621.14494486
2019-01-22,0.00249153726016123,0.010595863908449906,2382954.5166755067
2019-01-23,-0.004701951894429152,0.010174329956212537,917565.1809632531
2019-01-24,0.0013282187649101703,0.010159642939623494,1981014.328648706
2019-01-25,-0.0027678223717558415,0.010059331993927844,1164605.7415871748
2019-01-28,0.0017216561072612322,0.009857056643316037,1198050.880696802
2019-01-29,0.00665917607068942,0.009956921052385157,1249568.1139168832
2019-01-30,0.014974151345308167,0.01058776491984574,1880641.3729485264
2019-01-31,-0.010440339489441642,0.008817096301972069,2054901.9292010316
2019-02-01,0.019897300371906398,0.009586531642763026,1419320.969978487
2019-02-04,-0.016868790195702515,0.01037126163354525,1427771.2795160208
2019-02-05,-0.0006660658553202498,0.010058049910377252,1728029.5175789865
2019-02-06,0.0059948548583611885,0.009589670109601585,1791919.7494360874
2019-02-07,0.0032289268096152937,0.009136188288750378,2217029.949138805
2019-02-08,-0.004904295678385344,0.00918511415519146,937029.2792255398
2019-02-11,-0.0011731002532154766,0.009200158392423477,1479196.4645333332
2019-02-12,-0.003737008411929495,0.008794259122251676,1010738.1550245289
2019-02-13,-0.0046042828124979035,0.008397553483133289,1442906.7340912824
2019-02-14,0.00834641887318922,0.008243148668562317,1357070.172955667
2019-02-15,0.003913139373685426,0.0082751328972766,1445025.7379989973
2019-02-18,-0.0055361863573458875,0.00815449498454927,1110243.5783403043
2019-02-19,0.008796398878899254,0.008295147829524783,872788.5305026844
2019-02-20,0.003465695687889484,0.008306356044174415,705700.9658646309
2019-02-21,0.00801575906955064,0.008326418246807887,1402948.913382675
2019-02-22,0.00636665957731251,0.008387617124045925,1263188.4683439243
2019-02-25,-0.0067609550982986495,0.008543430791324155,1159410.0050053422
2019-02-26,-0.004341629361772726,0.008646171231963736,2333528.27663543
2019-02-27,0.007425642446109356,0.008670805951940868,1087287.515297082
2019-02-28,0.006193332388901183,0.00818648428575103,2411819.3284764756
2019-03-01,0.0005118856543226668,0.007753497739950545,2593049.905289363
2019-03-04,0.0017559464497790378,0.006526228241644699,742059.5957330235
2019-03-05,0.012198984062095823,0.005626555826789803,1517133.8846756062
2019-03-06,-0.004624142499522469,0.005788465355550314,1277104.8373102671
2019-03-07,0.005623876430530341,0.005775992642596062,530125.2717273354
2019-03-08,-0.0011197338719050464,0.005804318099396781,885914.356148793
2019-03-11,-0.0012591308290449822,0.005649204185327241,1926523.4927311603
2019-03-12,0.01058899166788471,0.005908605829000526,2977872.6819733316
2019-03-13,0.008128747140892267,0.005855583973159457,2014612.344406684
2019-03-14,0.008021586724005747,0.00568090971352628,1645033.5965036722
2019-03-15,0.01244930926438896,0.00591773349880597,1457937.9996909706
2019-03-18,0.0008890345746948314,0.005951558246896533,2646985.544554362
2019-03-19,0.006837576741654675,0.005597943888827528,3115448.624952394
2019-03-20,-0.002092400809341104,0.005659330646888521,1196133.778495224
2019-03-21,0.003617497172395979,0.005659076624561403,729419.8009511583
2019-03-22,-0.00047128748930916114,0.005641074032775762,704775.3565709259
2019-03-25,0.0015729636849344637,0.005608967850332687,2332983.1937172953
2019-03-26,0.006056413228932222,0.005161554955334591,1444869.4229845572
2019-03-27,-0.006663986149101252,0.005363668722728362,1566155.8453121232
2019-03-28,0.01953148548116914,0.006354248580429959,784869.0381503967
2019-03-29,-0.008354156433497318,0.006893684382686708,1128481.950107695
2019-04-01,-0.01022769751508959,0.007497262251059559,1324547.8516592681
2019-04-02,0.01112299786150061,0.007697135571466566,1579696.7152072024
2019-04-03,0.007824964245666421,0.007504475015572463,1277598.6080520377
2019-04-04,0.0063170783534693955,0.00731053298180502,1021656.4417860762
2019-04-05,0.0063551095833785185,0.007321722317523642,1116156.396780684
2019-04-08,0.0005897790443777684,0.007274011155435018,2242076.828978019
2019-04-09,-0.0073752893433724825,0.007603744322423123,1600256.708033182
2019-04-10,0.0013822410237435368,0.007441780274939004,1819832.2462858674
2019-04-11,-0.005394455403609005,0.007570639010397763,1072383.3573916005
2019-04-12,0.009476077600759759,0.007630331962030386,522385.85525311466
2019-04-15,-0.0006235164335192477,0.00730836254478724,1223117.5089424427
2019-04-16,-0.006729474771132603,0.0075474051368161,1084576.6732835711
2019-04-17,-0.0021924725748769408,0.007488674210483705,1659711.4070096135
2019-04-18,0.004416383088480619,0.007483344736123027,4638971.776663904
2019-04-19,-0.004373520975235772,0.007569731200118277,1873479.7830778623
2019-04-22,-0.006699983560097883,0.007752514342205607,3826978.1531597674
2019-04-23,0.0028931849034272107,0.007764759288595032,1792405.9713451662
2019-04-24,0.002904699139978505,0.007688680105691929,1178248.7888345257
2019-04-25,-0.0038624885783401673,0.007578486659345209,1659074.7531876855
2019-04-26,-0.0035393447505649043,0.006291590713670346,2739328.8683874905
2019-04-29,0.0027884494362187266,0.0060424172100745814,2786639.391797595
2019-04-30,-0.012332759073475917,0.006239027291732463,1200960.15162857
2019-05-01,-0.011967173969388997,0.006241374488201641,1604967.8665340187
2019-05-02,-0.005765997991271923,0.005984328900596656,890694.3375665585
2019-05-03,-0.001221024365406625,0.005704847325180561,1960350.8467708318
2019-05-06,0.003498168090382041,0.005527825884788667,2529859.0423604604
2019-05-07,0.013978205952545966,0.006534185593207911,1489468.360086795
2019-05-08,0.008418936608818173,0.006725904816262707,1162886.2054047985
2019-05-09,-0.0007394467696708438,0.0067087916169732125,1666182.8222733508
2019-05-10,0.0005288541288758005,0.006630590936822723,1699952.148989586
2019-05-13,-0.00832276428174028,0.006421800786917861,1511178.4594753678
2019-05-14,0.0005333817760684906,0.0064335506070364815,1563676.4316001842
2019-05-15,-0.0018979277502812445,0.006315860575511916,1382169.3316668493
2019-05-16,0.003604467043042805,0.0063916349411399795,2081468.526421958
2019-05-17,-0.006745078491970906,0.006398752682935531,1900598.9015455863
2019-05-20,0.00537411862817055,0.0065207345791007,1041230.6600399684
2019-05-21,0.014494650217023198,0.007182273047198295,1031261.4183349104
2019-05-22,-0.00027884133611171837,0.007154444285500882,1343742.1836743413
2019-05-23,0.004315405498890473,0.007189874444160369,1901004.5091131795
2019-05-24,0.006911295925400012,0.00728121373441816,1546987.5703792155
2019-05-27,-0.002910984246972526,0.0072648235268535175,1172791.4929413921
2019-05-28,0.002716832336293751,0.007263753675967796,1609656.739346076
2019-05-29,0.0008133316070361537,0.006634427308991199,1308270.139267531
2019-05-30,0.0015790848869394855,0.0059083205595011346,1999025.2827041037
2019-05-31,-0.0062570880546991975,0.005940861154557591,1650469.6673865593
2019-06-03,0.0009205915683304844,0.005904167690674164,1315401.6765340904
2019-06-04,0.0051819846212090475,0.005937862961743331,1592843.8639015032
2019-06-05,0.013760292470155373,0.005916053060092343,2327410.4690815266
2019-06-06,0.00933343743476686,0.005968795162168978,1203361.529650275
2019-06-07,0.020078642117604004,0.007104259147099118,1691167.951181533
2019-06-10,-0.006206128065992445,0.007370097690403888,1433083.3658049442
2019-06-11,0.008550885730486102,0.007018048913272418,1705628.6140645703
2019-06-12,0.0023500780516451654,0.0069905655078368965,1168115.436891252
2019-06-13,0.020408226398959048,0.007764556205756243,1526697.4051629582
2019-06-14,-0.006574684568196362,0.008142688954459607,2164582.6919334345
2019-06-17,-0.006857496579626984,0.008150265158471375,1058165.764727402
2019-06-18,-0.004694533808996199,0.008369489630229907,922375.986458041
2019-06-19,-0.018415061518788262,0.009278310879649603,934709.0210752136
2019-06-20,-0.004031795195126849,0.00936278235985801,975073.4831076725
2019-06-21,-0.0061321939539832815,0.009507326283789138,1809141.8065282416
2019-06-24,0.0020535440782858687,0.009426649559747832,898021.3391246862
2019-06-25,0.003775803781994435,0.009392929347281911,1323428.9679280464
2019-06-26,0.017585537552942974,0.010025142785054349,1823742.481313619
2019-06-27,0.00925381454367445,0.010133333198551484,1699476.2463797524
2019-06-28,-0.004492132900961628,0.01025135185537233,1283439.7766662799
2019-07-01,-0.0073857320421352205,0.010301631265990695,1570372.3363440677
2019-07-02,0.005127272543558551,0.010314200955614411,1524993.7435241942
2019-07-03,-0.01118209886318578,0.010712550120993074,1357989.2425876958
2019-07-04,0.017183128892689182,0.010928622719100781,1364376.1490560302
2019-07-05,0.011314961086491581,0.011004378174310065,3211984.7369853263
2019-07-08,-0.0035225808689423425,0.010243075625900423,1949841.8337950953
2019-07-09,-0.014718210761817898,0.010695213318084422,3499840.0349992765
2019-07-10,0.012884851367488714,0.010899077785991201,1234359.6647216629
2019-07-11,-0.0003308586072735608,0.010894033140748872,1425825.769320072
2019-07-12,0.011840346807761155,0.010254221811255756,921498.0888673392
2019-07-15,-0.013649848929149304,0.010595981796645506,1106432.705596535
2019-07-16,-0.0046943752065839554,0.010538478915604044,2858105.6466648467
2019-07-17,0.0007471932974636485,0.010486791922179778,1223575.659530095
2019-07-18,0.0011228253438826784,0.009585011336641809,2875532.564976368
2019-07-19,-0.0033505892433131927,0.009567972393255686,950575.8223668259
