date,strategy_momentum,strategy_mean_reversion,strategy_low_vol,strategy_carry,strategy_stat_arb,strategy_macro,strategy_trend_following,strategy_vol_arbitrage
2018-02-13,0.018452026853178892,-0.017856757219193855,0.003968517439088554,0.020979689717259265,0.005797943433133349,0.036971989249291126,0.019734227015526747,0.0013767914034509224
2018-02-14,-0.0025690423893403695,-0.003993794940559083,0.006297733285409539,0.00860601645700706,-0.0016507916539301288,-0.007855674042093285,0.0034572721138960583,0.00951018410010655
2018-02-15,-0.007420632496273583,0.00790430207364301,-0.004153102120438519,-0.005054435798738338,-0.0015698396359016546,-0.015185881823024753,-0.010076140146154646,-0.001244254820032536
2018-02-16,0.00408317241558469,-0.01378707962878271,0.0018658064725888312,0.012988798095568702,0.00646141328094668,0.018424901151641193,0.016881896296732327,0.013546600592968451
2018-02-19,-0.010184360020770245,0.004731550012523593,-0.0061405235145793385,-0.0071602823768901844,-0.0035400212773782774,-0.010119924920518854,-0.022120665493279245,0.005892211404470691
2018-02-20,0.0080422084963595,0.0007163321802212672,0.0047255632550922775,0.001988259645530409,-0.0037030133002100233,0.017653104740348514,0.00029242582883575244,-0.008817357800982742
2018-02-21,-0.01261283799459573,0.009825898949765008,-0.010606336724860742,-0.014814812987203193,-0.006045047798593927,-0.019677013207748548,-0.013575481351893825,0.008333525723195139
2018-02-22,-0.013755333786982765,0.007523864095760472,-0.008424267977734047,-0.010154894508956527,0.0012321615920456949,0.0011278377208297496,-0.007831713162415141,0.0006121086161581003
2018-02-23,0.0020940588463247384,-0.005135550573114074,0.000549729171076103,-0.005361606883287467,0.0017585436367050507,0.008570611787459222,0.011714684821818071,0.003031022560618781
2018-02-26,0.003897543543411066,-0.015443631618236454,-0.0008347488411005258,0.007598233194003651,0.001582607707925478,0.020094185936240114,0.015584664275767058,-0.0022467097472703124
2018-02-27,-0.0019205046873874794,0.0009815323078778558,0.008603332897122128,0.001992182073497569,-0.0005788185097927615,0.0004776058219335142,0.0008362939662127798,0.00022149516230823802
2018-02-28,-0.001417874801202158,0.012823115680576607,-0.002235995635605975,0.0038541359871940473,0.0018879128143607373,-9.85834511359289e-05,0.008558328541454765,-0.006890496650240919
2018-03-01,0.00014227312853275003,0.001835764697696586,0.002521500514569815,-0.0007403291260498306,-0.00244930120503139,0.005634593070130238,-0.006201204594857056,0.00882346982382196
2018-03-02,-0.009296529738568718,0.010701537360047638,-0.005265468622062334,-0.010498876838490939,-0.001104342876733582,-0.0028825735432920947,-0.006105929925159903,-0.005167009563216203
2018-03-05,-0.01140339115474492,0.00919407779870468,-0.00662743513970406,-0.008578843450480055,-0.002849483281549346,-0.0012769044819765504,0.0064397982341840776,-0.0068365398005742475
2018-03-06,0.005171232687391426,-0.006173289218780234,-0.0015466933061699607,-0.001995832966801663,-0.0028821279435527793,-0.005322594461504896,0.004901387755919213,0.00427260747477132
2018-03-07,0.010980178436908874,0.005067732581728072,0.008443061135228112,0.012262466182857,0.0006303577027190128,0.026945755316113408,0.01135160752887704,0.010058523966632685
2018-03-08,0.004772873761248766,-0.0009384936493216926,0.0013432369627128498,-0.0022826432705263817,0.00013229058177134483,-0.014168217457956312,0.0020860025895973583,-0.0036585141583501037
2018-03-09,-0.02233410375280447,0.022340151272408987,-0.0026112289157281914,-0.011296520350207988,-0.0026799617874540306,-0.03378441647113231,-0.024653204823949965,0.010457987001111106
2018-03-12,-0.009855334692173865,-0.007362959975855134,0.006094439433404033,0.004458619337289944,0.001929718530243974,0.011448166027389916,0.006085263370995481,0.007801694697542417
2018-03-13,0.0023353837496700803,0.014962451824527568,0.0024927891567598937,-0.0054029163370888,-0.011118243979034702,-0.0034950615269674643,-0.009564652505557823,0.007647197655476608
2018-03-14,-0.0016996942207497543,0.009500697060171022,-0.004334776090468802,-0.006853119926742903,-0.00300141127379102,-0.0018495943437375926,-0.010097673316244216,-0.0005719769125633628
2018-03-15,0.006108138576772091,-0.00017228001873095767,-0.0010168264913420423,0.006517123523485322,0.0005663073878454444,0.009516788941282411,-0.0010847611052205546,-0.010289899717422939
2018-03-16,0.012726739146305498,-0.005047125811252454,0.0027351474297806003,0.0027160914705077303,0.007010985256317702,0.019359105234883833,0.0074364455401953,-0.020354079236109907
2018-03-19,0.01434346059267954,-0.007796765076953195,0.005525724298689774,0.009414835433883592,-0.0009237036107372391,0.005634504111925385,0.009349719877880401,-0.004527180317312881
2018-03-20,-0.017248824392123753,0.013500792005619731,-0.0010433320003724509,-0.009559138035498998,-0.0003822016875010116,-0.004209766017888028,-0.0046244629314266626,0.01178058626119852
2018-03-21,-0.0053238097232708856,0.0027405570567989803,-0.009527741310372255,0.004047939359037338,0.004568508652675327,0.006283654818142956,-0.005536204512851693,-0.008068454463297193
2018-03-22,0.009533233136889453,-0.01604644754295252,0.0020082326348690362,0.01503423543304716,-0.002702631413315404,0.016388874671066,0.011081714974200766,0.0047972675153605
2018-03-23,0.00420015083390598,-0.014156239532819878,0.005572309973343353,0.003680140906771886,0.0035779069064134535,0.031643857253580016,0.008576571967166453,-0.010145192083645347
2018-03-26,-0.0022237341757293553,0.001527877433076095,-0.0027164610955660107,0.00018098479938728632,-0.002629329129925083,-0.0026107094053291727,-0.008282763956833483,0.0022323510532769888
2018-03-27,-0.008954607775709656,0.003149644435140933,0.004879629961076338,-0.00401045415638958,-0.0012080873848625746,0.0013558966756605146,0.0009499689471079824,0.0062536121502324475
2018-03-28,-0.007959837824663947,0.006383790913938707,-0.0027413870860236436,-0.0018008409438544561,-0.0037607354550707943,-0.026418372850040582,0.0039560786519805494,-0.0021988590648911463
2018-03-29,-0.011942880433856145,0.01587889726026387,0.00040783782396056935,-0.013978979738806904,-0.0037087438485928653,-0.018624906073662274,-0.007437315934247769,0.004683635330593123
2018-03-30,0.0002744879864242794,-0.01896662572935382,0.003342524119372961,0.009213119713376789,0.010268282924029036,0.009730086696107379,0.006104170823619336,-0.005424550414266965
2018-04-02,0.022825828435307914,-0.007729196624460061,0.010402990098596403,0.006359983371263161,0.005614599667642479,0.027771500330479558,0.00342766144236583,0.002069341194364192
2018-04-03,-0.003995258773855901,-0.01246219081175398,0.006766220030998576,-0.0005933958208702475,0.0038155953665140263,-0.005176337648718868,-0.0009242711805414619,0.002166964676143999
2018-04-04,0.007166640675147573,-0.0011942711883305718,0.010312671837604752,0.0030303104890860386,0.003922339676715131,0.021041574691178993,0.011708828894100968,-0.002167477428874326
2018-04-05,0.006299084253900104,-0.0031295179588941135,-0.0021912042610005788,0.007675531734821734,-0.003527825520120133,0.005772018462929768,0.0018854484322675014,0.01158038241350721
2018-04-06,0.0011145307468369498,0.0068115242581811095,-0.003367743205892583,-0.007869764005354829,0.0006636583526806979,-0.00849302194405742,-0.015481077940012616,0.007130272476380252
2018-04-09,-0.001001858374379513,-0.00851397303883137,0.0007956214029886765,0.006321869656319718,0.004509300933437184,0.008023630351605322,-0.0011261145821965949,-0.00640858306388303
2018-04-10,0.018170874016920295,-0.0009233758471313448,0.009428182689402171,0.010313373137243311,0.0008482673975214101,0.017088853387195624,0.024446829093964145,-0.004749609935840211
2018-04-11,0.003375977779595961,0.007327776694804654,0.0031341970440633506,0.00012969065941403424,0.003471493131085467,-0.003082743325619379,0.010148572172258431,-0.0004204599750404168
2018-04-12,0.02224678512637013,-0.005962444910545025,0.004235325755060082,0.012964213858861486,0.005569367210027447,0.005601436911145447,0.009468638302496168,-0.003491981289696121
2018-04-13,-0.026044597792505886,0.015407773427721304,-0.010967498912736098,-0.021711288107740402,0.0014805789470794702,-0.03401037617748178,-0.018054786820011458,0.02735938599390227
2018-04-16,0.007864380012752482,-0.0013089847804979848,-0.0038311480589360387,0.007929533599206045,0.0008660754703345463,0.007266258239789281,0.000886399438370886,0.0008376783798748704
2018-04-17,-0.002835432986920069,-0.005686644505811921,0.006709491830279329,0.009238411713086888,-0.0024961482239984722,-0.002317035844340758,0.01106147944711073,-0.01643224764508127
2018-04-18,-0.001522416086753119,0.007682635921079949,-0.0028450300398031774,-0.005083326852517817,-0.0009830975589561982,0.0012143649474404337,5.296685711972957e-05,-0.0034450719274778793
2018-04-19,-0.004251817685330218,0.010778273368093783,0.0011863792537877482,0.007479728307424841,0.005111882377254774,0.008313873359461914,0.00814851672982699,-0.015616730796612325
2018-04-20,-0.037803847178657285,0.01982595808183993,-0.009632658971656263,-0.0058600080176875085,-0.008422841688807496,-0.021723617782190303,-0.02788622698809454,0.0028180500130556923
2018-04-23,0.0014369024363008783,-0.003913284395275542,0.0041455868047848565,-0.0047024125375703055,-0.005960536544400618,0.007420870927292619,0.0035775941719741657,-0.015215367740650144
2018-04-24,0.010470424818844033,9.011202038771825e-05,-0.009193019193786657,-0.0037440625105681856,0.0015509884655159835,0.01090967573352129,0.004314131729656445,-0.00784692771162914
2018-04-25,0.0029736610699573375,-0.018552723288182082,0.007134081832033185,0.013110641622997738,0.00197244140221226,0.01719595925549232,0.01998858536281412,-0.01606608615787505
2018-04-26,-0.010465702585615017,0.007081834553353708,-0.002205491012222204,-0.005508583185404626,-0.0002697027133655112,-0.009465911321677373,0.0024322087231731966,0.004562611013078668
2018-04-27,-0.0038268053452152387,0.008057733588264854,-0.004902766763386075,0.0044818621549840626,0.0020206468284998578,-0.006141619265552545,-0.005698841944452817,0.002277247628842635
2018-04-30,0.008115996747557197,-0.010117645002142569,0.005196999486412116,-0.0024786130113095017,-0.0019208707168087231,7.176523995194774e-05,-0.007271206046384274,0.0038684424776680975
2018-05-01,0.011201105117234846,-0.014089520248909613,0.0011199916942362482,0.0035398982072790373,-0.003331293680928128,0.025344665446329614,0.014456644243485379,-0.003217996826343811
2018-05-02,0.00037249433694978504,-0.004243104268062382,0.005116564702411225,-0.0024087895655088287,0.007365196668987265,0.016092821386172886,0.0037177557408038307,-0.01195200999771649
2018-05-03,-0.00562878884731306,0.0010414710537465606,-0.00040890976212734024,0.002595251328331472,-0.003305253229096998,-0.01031823562602921,-0.009290944031833025,0.005628523504208888
2018-05-04,0.014982546792513355,-0.01188992337654578,0.007905780459152165,0.0017996056479952314,-0.0016132299864322517,0.006779113136082931,-0.00021158260645475283,0.01408197441274956
2018-05-07,-0.0016373475417883758,0.001921262544572632,-0.00168190736704384,0.001878102352608032,0.004125899629994262,0.008492337366045238,-0.007577870761898116,0.0031015912456126647
2018-05-08,0.006856213857853679,-0.004532148177773616,0.0019770268609029646,0.012713257657399207,0.0012300936198346465,0.02304690688324515,0.0065509123776360915,-0.005932738268979328
2018-05-09,-0.0092886345469676,0.002873050567577684,0.0017750407074615094,-0.006516074035571088,-0.0008138651250836665,0.0008348562354884917,0.0019990204545872877,-0.009438994055374711
2018-05-10,-0.00806872283280817,-0.0034162689775426016,0.0007768055736304848,-0.0016288115992047342,0.001498578508304971,-0.0034734435426139994,-0.0006430656212945913,-0.006289847970265749
2018-05-11,-0.0023087461578585287,0.009621231249648537,-0.0073942360758017436,-0.0019460207516641354,0.003184954633692103,-0.014996766601321833,-0.005822463466689183,0.004773009266033297
2018-05-14,-0.004867890689009516,0.020617993964850412,-0.008193037324447615,-0.006160685068970794,-0.002994708986183129,-0.02620071573267501,-0.0067900709350185474,0.012626434574351721
2018-05-15,0.006326574630993595,-0.005440488132432589,0.003428071862182836,0.006045787672416577,0.005732872516459134,0.007414817119888386,-0.0015960155476208424,0.0013774046497014522
2018-05-16,0.0024952759267850783,-0.006119816634817048,0.005075805610995859,0.001739029303421061,-0.005297500056280616,0.007599326644285715,0.0041192742327820645,0.005784249082762167
2018-05-17,-0.000505642281754687,0.0032162388810364705,-0.002143912057880746,0.001315062195308307,0.002928565932815661,-0.008593684807214456,2.8423687066298463e-05,0.0057376196192832985
2018-05-18,-0.010722685892631529,-0.0012183067179654785,-0.012162666059455925,-0.0025879224179184996,-0.0023008395141282363,-0.001324671382523406,0.004103064865947967,0.004775660391200237
2018-05-21,-0.008797345351261518,0.007751055270274969,-0.003726275596278731,-0.016618731377360207,0.0022091466141332286,-0.010922652137089168,-0.02184032108943048,-0.0013562877585539292
2018-05-22,-0.0038199926679426894,0.007637637595494461,-0.006224186712220019,-0.000780642036919938,0.00030897185551398946,-0.01443117098440782,-0.008162093252683494,0.002617130467267689
2018-05-23,-0.003594196260032864,-0.011396391158432401,-0.009061570516860108,0.007953414285172598,-0.0019956021257763897,0.006856771908002434,-0.012583027432855392,-0.005771693236434829
2018-05-24,0.011684050899475681,0.014092463070064884,-0.01438955141143385,-0.00923499204185097,0.0011844241944659838,-0.012276473929230822,-0.007757874114754824,0.0023955802505631852
2018-05-25,0.0012406317642012189,0.001334863653801247,0.003080137738293924,-0.0040664056720087815,0.003029250760622938,0.010516318046198143,0.007572707368616715,0.0031723796700335203
2018-05-28,0.0010430029530259077,-0.005615972409866853,0.0028826986572852886,-0.0004844726891540304,0.003292973910842084,0.001519968783880079,0.0015010508485829182,0.012429333145695587
2018-05-29,0.019002662155840462,-0.01269761025717648,0.008135211032598379,0.018163497382331428,0.0009460459032797721,0.015756313009295066,0.014806227512623038,-0.015480557728209488
2018-05-30,0.00996611463376439,-0.0015528347356969542,0.006891697609594322,0.004459387523371441,-0.0004978113077689441,-0.0006935524668943054,0.008387409072683438,0.003470700953284478
2018-05-31,0.004651166683032441,-0.013930976585667894,0.00425827549034473,0.00202167435112162,0.0010913721919366707,0.0036188018154109497,0.010413525646464326,0.011244506678037294
2018-06-01,-0.008243683760178805,0.010743576861499505,0.006680193549939913,-0.004166105901711229,0.00038221839367071786,-0.0032043376995970346,-9.572517914263937e-05,0.006361786099279023
2018-06-04,-0.014017355517778426,0.01218753808227829,-0.013655412357513672,-0.012393268791953477,-0.0005645517612232315,-0.02489053010692594,-0.011668294386367076,0.011934245823907744
2018-06-05,-0.0031052143680855063,0.0030780523284616927,0.00029248506466267,-0.0070540105399133825,-0.005452428673328415,0.0039016115164255804,-0.006088829394749603,0.004863146678655382
2018-06-06,0.01308027292466836,0.006091398071389833,-0.005645817555057438,0.0021107903458628566,0.001751395541554358,0.0004482863170893383,0.010648905059984427,0.010314054351362564
2018-06-07,0.034273303209128976,-0.0228565625115794,0.010717060178761917,0.023052965140333732,0.004203891739163595,0.03167183907174654,0.0372857699229584,-0.015260579048609215
2018-06-08,-0.0035714297935886302,0.004336177371367671,-0.001310087756581761,-0.006680994629592472,-0.002221751585757877,-0.016576785749065504,0.0028066539596966083,-0.010478038722852943
2018-06-11,0.012132809467613692,-0.003963235892993314,0.004413417589553539,-0.004531450519346308,-0.0010446751171082963,0.00855477865749777,-0.00968422945772569,-0.0007748509480228013
2018-06-12,0.001222245950347792,0.005956079575658489,0.0005760525608939983,0.008607264716596546,-6.609417902332876e-05,-1.0197977511077383e-05,-0.0027909026329327874,-0.017105575050369526
2018-06-13,-0.0063150807555576284,-0.007717920305457417,-0.0022154226161682318,-0.010513280068383554,-0.01226687578109371,0.0009972935503397371,-0.005384737747725198,0.013090597134996827
2018-06-14,0.016440883300529067,-0.008083443833133511,0.008506463197873168,0.014868063494227255,0.0005932123537523868,0.007173480957603631,0.008695765849053825,0.006770099964772977
2018-06-15,0.004232736823071919,-0.009146922696414407,0.012553413356623052,0.0056039295093556155,-0.0006339650151026867,-0.005570301744642278,0.0161866878968066,-0.0054070236289305
2018-06-18,0.005871846034160133,-0.002147660611932106,0.002848457140549213,0.0058456559340033,0.003662207132645357,0.01675961897811277,0.012092309742220546,-0.005011951030300304
2018-06-19,-0.0024516196062962115,0.008829450276784268,-0.0073063343492418414,-0.003395526177038894,-0.003413477466162092,-0.007109538765596704,-0.011626577848130327,0.0019665663267404237
2018-06-20,0.014331526565470622,-0.013980985422651606,0.00784690886047808,0.006640124755007709,0.0025196883591735086,0.009829311133014534,0.013984870068438035,-0.003281379436010509
2018-06-21,-0.016371882257608612,0.0036564446463590626,-0.008967449891123438,-0.008470841934626196,0.002743497969957801,-0.030201063986219558,-0.017276575499284613,0.004892389223093441
2018-06-22,0.0017973211369468004,-0.004661857270843009,0.00911869999584736,0.0032779240012414824,0.004679397328286757,0.02246096995804201,0.005244912134521561,0.0029713427017656955
2018-06-25,0.02738851515230853,-0.020266366033809317,0.009274178160363973,0.010128813288806689,0.00728963432628832,0.04155673440066676,0.017259244569478218,-0.007205241013754766
2018-06-26,0.002867357204047436,0.011944264716488224,-0.006169718934584059,-0.0044844511673089605,-0.002642582676467794,-0.033637868525001835,-0.00012887522466144621,0.01030999450567521
2018-06-27,-0.011331212965235574,0.0007932252933653392,-0.003883602667816945,-0.004433882687529539,0.001249760924583968,-0.010029358656303434,0.00980739880297652,0.00518658608692991
2018-06-28,0.0024115514829830733,-0.02116672113530363,0.003872100836780949,0.0008923656864074777,0.00011767905579697228,0.01746333569315937,-0.0072558618802436164,-0.005034766252717715
2018-06-29,0.004225786268037624,0.0003581422245794116,-0.002346628376448837,-0.008715829426707422,-0.0008545358094399721,-0.009398356261864912,-0.01588218674740918,0.012130285608546516
2018-07-02,-0.016035013402988525,0.0023093728698088296,-0.008994652720319126,-0.002247774864862136,-0.0009221381446793896,-0.022723869337673147,-0.014399591621629201,-0.006589264625101338
2018-07-03,0.0046447109054034985,-0.01204087744950459,0.007519941057121247,0.005837224350533977,-0.0010275674106119482,-0.000450940466108371,-0.00810263526913219,-0.0008324465185480857
2018-07-04,-0.01665724127712321,-0.0021594730710835473,-0.007655046074414473,-0.0018678073179680624,0.0032068626286226214,-0.022243099556862354,-0.008110357999673981,0.010693559235664226
2018-07-05,0.008874640834105852,-0.002407773010170853,0.002823430233990291,0.0028426419883648977,0.0010120759563495153,-0.00814571707204911,0.010280416615455158,-0.006973284402012147
2018-07-06,-0.009862647319752367,0.014902858473410578,-0.0009781844476111925,-0.014305768934000485,0.0008401180771581492,-0.000881819554733182,0.0025871042241301344,0.00504889060656848
2018-07-09,0.0238436715482686,-0.007762295434555635,0.0009993643809106329,0.021884114628573835,0.007796683366803465,0.0041727413469919115,0.01640847427680718,0.00025189388244502807
2018-07-10,-0.00014481924784285304,0.000498972024208115,-0.001053597809889367,-0.004984911244850248,0.002325105397520299,-0.006413548414457784,-0.007154788592548397,-0.004679407054542072
2018-07-11,0.01324911747709039,0.005030316918290674,-0.005119707524847338,-0.005102841896781133,-0.004166468037241791,0.005151240330627334,-0.014608055603576128,0.0003797443370030433
2018-07-12,0.013453784986873888,-0.008528790640961861,0.007501958601499523,0.008901331837477192,0.0034390186762950584,-0.0015807197512525874,0.008641858426034718,-0.0033585271285717895
2018-07-13,-0.010148556717993718,0.0027022426093919055,-0.008839493471628705,-0.0020666191383079914,0.0009766024138008213,-0.02259730601042348,-0.009464411654334096,-0.0010005691602866635
2018-07-16,0.0048128731031886135,-0.009703536265636905,0.004344645833114025,0.0024824587487224012,0.0037250169487696794,0.015014607871536339,0.007350358703820009,0.01788925699297505
2018-07-17,0.01318814398938609,-0.020687800999241328,0.010855474659449776,0.016764303670530355,-0.00034702754463552307,0.02249602418600195,0.008309112128602759,-0.009544136264126361
2018-07-18,-0.01413991587249111,0.007207678431819615,-0.003237928452994304,-0.005198879596256496,-0.004224575533262181,-0.024579860117381447,-0.016145191012584135,0.01246964708585838
2018-07-19,0.0014116372113147089,-0.00024681887931259365,0.0023861189563477788,-0.003092542155577701,0.003956015652583012,0.014376627647757571,-0.0067953099326864596,-0.003550919553086357
2018-07-20,0.005007500035500659,-0.002503627293869296,0.0007942688023991081,-0.0005377944097087321,-0.0011774920824007746,0.015363344718618856,-0.011404458096510613,-0.009304773055552997
2018-07-23,0.01753927222884271,-0.008027252587828566,0.0017625246176585204,0.011376810493195472,0.001148192999206216,0.013502442421535473,0.0009811747558167022,-0.0011984078085581864
2018-07-24,-0.018208323069161134,0.0009825670536544482,0.0008678605643170469,-0.02150910793737438,0.003141116148925361,-0.0224570210079268,-0.020189674190547346,0.008622513994470827
2018-07-25,-0.006231660054535911,0.01238660000422572,-0.008190035639549816,-0.009294566080031734,-0.0018802196547060667,-0.01912879165610804,-0.008545479597524512,0.011019309455852977
2018-07-26,0.014729659312701685,-0.01269815530301255,-0.0012495272490039453,-0.002436176735681696,-0.0006008275953911135,0.01038394442237142,0.002479602722217506,0.011178878658074931
2018-07-27,0.003689023308971936,0.003371191955535256,0.004547906769680657,0.0007155206401113163,-0.0014582796587689802,0.0032746534204107502,0.00032432071361254483,0.022850111701751198
2018-07-30,-0.008835806610316101,-0.008783624089666096,-0.0015073293861895371,0.001269448077344291,0.002089045119378142,0.012836824518471707,-0.002994249147025989,0.0014177829341109106
2018-07-31,0.0012847087400007424,-0.007639670381302192,-0.0016912370471281182,0.0016632052188406852,-0.0027358372483370706,-0.00817271928132213,-0.016743641425858033,-0.006150147556244937
2018-08-01,0.0016277002863189548,-0.006173340588365247,-0.008284528295782268,-0.006697484255928176,-0.001326052390530538,-0.02078668325348513,0.004833797372652661,0.005549061362621055
2018-08-02,0.0035611315555455457,-0.005163013320313778,-0.00033649772061755483,-0.0028534916285848444,0.0020577482598598713,0.005784236587570536,-0.003261475123600092,-0.0026667885855866423
2018-08-03,-0.0016406306821437084,0.004790830627564161,0.0015379660342580929,0.014529678141843937,0.0050649799135806285,0.0004988134393012428,0.0011069218056637357,0.006706433360911399
2018-08-06,-0.009553644842054078,0.007919810552673812,-0.0016922144704758597,0.005153979811016906,0.001356811688662525,-0.013414265399411901,-0.014735961836617828,-0.008358565542254582
2018-08-07,0.026384084879390684,-0.005095424636015718,0.012751210277349337,0.00858324737896083,0.001856198766114025,0.008826248367854353,0.024259517832666926,0.013999085159112658
2018-08-08,0.00958779695505558,0.00047985041979328995,0.0047898398387662185,0.012282180787082706,0.0050281572103323775,0.007376207406672158,0.006346784378948696,0.005659035871742276
2018-08-09,-0.01310967036480677,-0.0004104767673358996,-0.005574354615624638,-0.009614712632223335,-0.0024028914076072005,-0.014255220036760262,-0.014943105829051982,-0.010165512699922167
2018-08-10,0.006079832502357234,-0.0066418123046860286,0.002711708533333354,0.006333123348822127,-0.0018853125706073332,0.015383886306351919,0.004509490003968312,-0.007354925961831118
2018-08-13,-0.011687110932718004,0.0004891006186098857,-0.001795437640362213,-0.006374077825121294,-0.001630551084205596,-0.010430833846775501,0.003286034461765762,0.00925028886252528
2018-08-14,0.004156052613427466,0.004165391324695835,0.009182161368555312,0.003328265940675826,0.006371259890173519,0.009953829302990424,0.00775946012645376,0.007375624019267016
